INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I192072032,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,329,,2019-09-08 20:34,2019,9,Sunday,20,Part Three,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192055595,1402,Vandalism,VANDALISM,B2,329,,2019-07-18 14:00,2019,7,Thursday,14,Part Two,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192052024,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,329,,2019-07-07 16:42,2019,7,Sunday,16,Part Three,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192031111,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,329,,2019-04-27 19:19,2019,4,Saturday,19,Part Three,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192029814,617,Larceny,LARCENY THEFT FROM BUILDING,B2,329,,2019-04-23 14:23,2019,4,Tuesday,14,Part One,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192028732,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,329,,2019-04-19 8:30,2019,4,Friday,8,Part Three,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192019479,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,329,,2019-03-16 6:51,2019,3,Saturday,6,Part Three,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192018571,1402,Vandalism,VANDALISM,B2,329,,2019-03-13 0:30,2019,3,Wednesday,0,Part Two,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
I192009657,3201,Property Lost,PROPERTY - LOST,B2,329,,2019-01-26 17:00,2019,1,Saturday,17,Part Three,DEVON ST,42.31038717,-71.0805453,"(42.31038717, -71.08054530)"
192104596,3301,,VERBAL DISPUTE,B2,320,0,2019-12-29 18:36,2019,12,Sunday,18,,GEORGIA ST,42.31039,-71.085302,"(42.31039000, -71.08530200)"
192090069,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,320,0,2019-11-06 13:12,2019,11,Wednesday,13,,GEORGIA ST,42.31039,-71.085302,"(42.31039000, -71.08530200)"
192083306,3115,,INVESTIGATE PERSON,B2,320,0,2019-10-14 23:38,2019,10,Monday,23,,GEORGIA ST,42.31039,-71.085302,"(42.31039000, -71.08530200)"
I192035765,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B2,320,,2019-05-14 13:03,2019,5,Tuesday,13,Part Two,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192035765,3130,Search Warrants,SEARCH WARRANT,B2,320,,2019-05-14 13:03,2019,5,Tuesday,13,Part Three,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192035757,1805,Drug Violation,DRUGS - CLASS A TRAFFICKING OVER 18 GRAMS,B2,320,,2019-05-14 12:36,2019,5,Tuesday,12,Part Two,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192035757,3130,Search Warrants,SEARCH WARRANT,B2,320,,2019-05-14 12:36,2019,5,Tuesday,12,Part Three,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192035759,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B2,320,,2019-05-14 12:35,2019,5,Tuesday,12,Part Two,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192035759,3130,Search Warrants,SEARCH WARRANT,B2,320,,2019-05-14 12:35,2019,5,Tuesday,12,Part Three,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192031676,2647,Other,THREATS TO DO BODILY HARM,B2,320,,2019-04-29 22:00,2019,4,Monday,22,Part Two,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192012235,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B2,320,,2019-02-14 11:00,2019,2,Thursday,11,Part One,GEORGIA ST,42.31039012,-71.0853021,"(42.31039012, -71.08530210)"
I192061058,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,334,,2019-08-05 20:40,2019,8,Monday,20,Part One,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192041928,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C11,334,,2019-06-04 10:35,2019,6,Tuesday,10,Part Two,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192039073,3502,Missing Person Located,MISSING PERSON - LOCATED,C11,334,,2019-05-25 2:59,2019,5,Saturday,2,Part Three,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192039073,3501,Missing Person Reported,MISSING PERSON,C11,334,,2019-05-25 2:59,2019,5,Saturday,2,Part Three,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192015387,3502,Missing Person Located,MISSING PERSON - LOCATED,C11,334,,2019-02-27 10:30,2019,2,Wednesday,10,Part Three,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192015387,3501,Missing Person Reported,MISSING PERSON,C11,334,,2019-02-27 10:30,2019,2,Wednesday,10,Part Three,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192004184,3125,Warrant Arrests,WARRANT ARREST,C11,334,,2019-01-16 10:01,2019,1,Wednesday,10,Part Three,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192004184,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,334,,2019-01-16 10:01,2019,1,Wednesday,10,Part Two,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
I192002827,3501,Missing Person Reported,MISSING PERSON,C11,334,,2019-01-11 7:02,2019,1,Friday,7,Part Three,CAMERON ST,42.31039358,-71.06399382,"(42.31039358, -71.06399382)"
192093529,3114,,INVESTIGATE PROPERTY,C11,338,0,2019-11-18 22:05,2019,11,Monday,22,,BOWDOIN ST,42.310409,-71.062399,"(42.31040900, -71.06239900)"
192082991,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C11,338,0,2019-10-13 19:57,2019,10,Sunday,19,,BOWDOIN ST,42.310409,-71.062399,"(42.31040900, -71.06239900)"
I192023352,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,C11,338,,2019-03-30 9:20,2019,3,Saturday,9,Part Three,BOWDOIN ST,42.31040916,-71.06239921,"(42.31040916, -71.06239921)"
I192050290,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,255,,2019-06-26 22:30,2019,6,Wednesday,22,Part One,GREENMOUNT ST,42.31041438,-71.05918086,"(42.31041438, -71.05918086)"
I192011119,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B2,317,,2019-02-11 17:37,2019,2,Monday,17,Part Two,HOMESTEAD ST,42.31042185,-71.08793533,"(42.31042185, -71.08793533)"
I192011119,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,317,,2019-02-11 17:37,2019,2,Monday,17,Part Two,HOMESTEAD ST,42.31042185,-71.08793533,"(42.31042185, -71.08793533)"
I192011119,2405,Disorderly Conduct,DISORDERLY CONDUCT,B2,317,,2019-02-11 17:37,2019,2,Monday,17,Part Two,HOMESTEAD ST,42.31042185,-71.08793533,"(42.31042185, -71.08793533)"
I192056647,616,Larceny,LARCENY THEFT OF BICYCLE,C11,823,,2019-07-19 12:00,2019,7,Friday,12,Part One,PLEASANT ST,42.31042639,-71.05965194,"(42.31042639, -71.05965194)"
I192075731,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,654,,2019-09-20 11:59,2019,9,Friday,11,Part Three,NEILLIAN CRES,42.31042761,-71.13020819,"(42.31042761, -71.13020819)"
I192052985,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,E13,654,,2019-07-10 16:56,2019,7,Wednesday,16,Part Two,NEILLIAN CRES,42.31042761,-71.13020819,"(42.31042761, -71.13020819)"
192101527,3018,,SICK/INJURED/MEDICAL - POLICE,C11,257,0,2019-12-17 17:59,2019,12,Tuesday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192101108,3110,,SERVICE TO OTHER AGENCY,C11,257,0,2019-12-16 10:30,2019,12,Monday,10,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192101302,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-12-16 7:30,2019,12,Monday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192100575,3201,,PROPERTY - LOST/ MISSING,C11,257,0,2019-12-14 10:30,2019,12,Saturday,10,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192098054,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-12-05 17:34,2019,12,Thursday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192097980,3119,,FIREARM/WEAPON - FOUND OR CONFISCATED,C11,257,0,2019-12-05 14:07,2019,12,Thursday,14,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192097747,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-12-04 16:29,2019,12,Wednesday,16,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192097244,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-12-02 17:29,2019,12,Monday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192097187,3114,,INVESTIGATE PROPERTY,C11,257,0,2019-12-02 0:00,2019,12,Monday,0,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192095798,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-26 17:38,2019,11,Tuesday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192095568,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-25 7:30,2019,11,Monday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192094618,3114,,INVESTIGATE PROPERTY,C11,257,0,2019-11-22 0:00,2019,11,Friday,0,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192094094,3114,,INVESTIGATE PROPERTY,C11,257,0,2019-11-20 0:00,2019,11,Wednesday,0,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192093828,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-19 7:30,2019,11,Tuesday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192093785,3115,,INVESTIGATE PERSON,C11,257,0,2019-11-19 7:30,2019,11,Tuesday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192092970,3114,,INVESTIGATE PROPERTY,C11,257,0,2019-11-16 0:00,2019,11,Saturday,0,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192092630,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-15 7:30,2019,11,Friday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192092040,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-13 17:22,2019,11,Wednesday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192092038,3114,,INVESTIGATE PROPERTY,C11,257,0,2019-11-13 0:00,2019,11,Wednesday,0,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
202012942,3201,,PROPERTY - LOST/ MISSING,C11,257,0,2019-11-12 16:00,2019,11,Tuesday,16,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192091797,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-12 0:00,2019,11,Tuesday,0,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192090632,801,,ASSAULT - SIMPLE,C11,338,0,2019-11-08 14:06,2019,11,Friday,14,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192090115,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-06 19:12,2019,11,Wednesday,19,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192090109,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-06 18:53,2019,11,Wednesday,18,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192090031,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-06 15:16,2019,11,Wednesday,15,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192090135,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-06 0:01,2019,11,Wednesday,0,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192089825,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-05 20:50,2019,11,Tuesday,20,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192089779,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-05 7:30,2019,11,Tuesday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192089480,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-04 18:18,2019,11,Monday,18,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192088893,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-02 7:30,2019,11,Saturday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192088638,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-11-01 17:22,2019,11,Friday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192088343,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-31 16:00,2019,10,Thursday,16,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192087668,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-29 17:49,2019,10,Tuesday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192087323,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-28 15:45,2019,10,Monday,15,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192087318,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-28 15:31,2019,10,Monday,15,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192086501,3115,,INVESTIGATE PERSON,C11,257,0,2019-10-25 7:30,2019,10,Friday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192085694,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-22 20:36,2019,10,Tuesday,20,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192085288,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-21 16:50,2019,10,Monday,16,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192084224,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-17 7:30,2019,10,Thursday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192082626,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-12 11:40,2019,10,Saturday,11,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192082469,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-11 19:05,2019,10,Friday,19,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192082438,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-11 17:46,2019,10,Friday,17,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192081552,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-08 19:00,2019,10,Tuesday,19,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192080854,3005,,SICK ASSIST,E13,647,0,2019-10-06 13:10,2019,10,Sunday,13,,GORDON ST,42.310433,-71.108491,"(42.31043300, -71.10849100)"
192080430,3501,,MISSING PERSON,C11,338,0,2019-10-04 21:40,2019,10,Friday,21,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192079832,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-02 22:20,2019,10,Wednesday,22,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192079833,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-02 7:30,2019,10,Wednesday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192079517,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-10-01 21:23,2019,10,Tuesday,21,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
192079196,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C11,257,0,2019-09-30 7:30,2019,9,Monday,7,,HANCOCK ST,42.310433,-71.06134,"(42.31043300, -71.06134000)"
I192038225,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,E13,647,,2019-05-22 15:29,2019,5,Wednesday,15,Part One,GORDON ST,42.31043385,-71.10849101,"(42.31043385, -71.10849101)"
I192078228,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-27 21:02,2019,9,Friday,21,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192077479,3130,Search Warrants,SEARCH WARRANT,C11,257,,2019-09-25 17:11,2019,9,Wednesday,17,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192077255,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-24 22:49,2019,9,Tuesday,22,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192077242,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-24 22:17,2019,9,Tuesday,22,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192076878,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-09-23 21:54,2019,9,Monday,21,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192075571,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-19 20:10,2019,9,Thursday,20,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192074890,3018,Medical Assistance,SICK/INJURED/MEDICAL - POLICE,C11,257,,2019-09-17 20:38,2019,9,Tuesday,20,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192074869,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-09-17 19:43,2019,9,Tuesday,19,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073615,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,257,,2019-09-13 16:46,2019,9,Friday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073611,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-09-13 16:31,2019,9,Friday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073591,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-13 15:33,2019,9,Friday,15,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073356,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-09-12 20:43,2019,9,Thursday,20,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073289,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-12 17:28,2019,9,Thursday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192073263,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-12 16:36,2019,9,Thursday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192072794,3207,Property Found,PROPERTY - FOUND,C11,257,,2019-09-11 11:10,2019,9,Wednesday,11,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192072551,3207,Property Found,PROPERTY - FOUND,C11,257,,2019-09-10 14:06,2019,9,Tuesday,14,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192072351,3114,Investigate Property,INVESTIGATE PROPERTY,C11,257,,2019-09-09 20:31,2019,9,Monday,20,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192072302,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-09 17:47,2019,9,Monday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192071413,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-06 19:20,2019,9,Friday,19,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192070660,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-04 16:10,2019,9,Wednesday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192070009,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-02 18:01,2019,9,Monday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192070008,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-02 17:58,2019,9,Monday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192070005,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-09-02 17:51,2019,9,Monday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192068021,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-27 17:18,2019,8,Tuesday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192067622,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,257,,2019-08-26 13:53,2019,8,Monday,13,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192066517,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-08-22 23:51,2019,8,Thursday,23,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192066427,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-22 18:48,2019,8,Thursday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192066415,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-22 18:12,2019,8,Thursday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192066047,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-21 16:45,2019,8,Wednesday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192064113,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-15 17:11,2019,8,Thursday,17,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192063855,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-14 20:09,2019,8,Wednesday,20,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192063442,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-13 16:00,2019,8,Tuesday,16,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192063325,3201,Property Lost,PROPERTY - LOST,C11,257,,2019-08-13 10:15,2019,8,Tuesday,10,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192063216,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C11,257,,2019-08-12 20:51,2019,8,Monday,20,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192062013,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-08-08 19:38,2019,8,Thursday,19,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192057909,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-07-26 19:23,2019,7,Friday,19,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192055812,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-07-19 21:42,2019,7,Friday,21,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192056123,3502,Missing Person Located,MISSING PERSON - LOCATED,C11,338,,2019-07-18 14:30,2019,7,Thursday,14,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192056123,3501,Missing Person Reported,MISSING PERSON,C11,338,,2019-07-18 14:30,2019,7,Thursday,14,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192053363,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-07-11 21:02,2019,7,Thursday,21,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192053226,3114,Investigate Property,INVESTIGATE PROPERTY,C11,257,,2019-07-11 13:53,2019,7,Thursday,13,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192053017,1874,Drug Violation,DRUGS - OTHER,C11,257,,2019-07-10 18:50,2019,7,Wednesday,18,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192052942,3125,Warrant Arrests,WARRANT ARREST,C11,257,,2019-07-10 14:33,2019,7,Wednesday,14,Part Three,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
I192052942,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,257,,2019-07-10 14:33,2019,7,Wednesday,14,Part Two,HANCOCK ST,42.310434,-71.0613401,"(42.31043400, -71.06134010)"
