INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
192092637,617,,LARCENY THEFT FROM BUILDING,D4,131,0,2019-11-15 15:00,2019,11,Friday,15,,BEACON ST,42.353939,-71.078029,"(42.35393900, -71.07802900)"
192087020,3410,,TOWED MOTOR VEHICLE,D4,131,0,2019-10-27 8:03,2019,10,Sunday,8,,BEACON ST,42.353939,-71.078029,"(42.35393900, -71.07802900)"
192084154,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,131,0,2019-10-17 16:15,2019,10,Thursday,16,,BEACON ST,42.353939,-71.078029,"(42.35393900, -71.07802900)"
192079621,3410,,TOWED MOTOR VEHICLE,D4,131,0,2019-10-02 9:53,2019,10,Wednesday,9,,BEACON ST,42.353939,-71.078029,"(42.35393900, -71.07802900)"
I192077361,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,131,,2019-09-23 13:00,2019,9,Monday,13,Part One,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192065170,3410,Towed,TOWED MOTOR VEHICLE,D4,131,,2019-08-19 8:23,2019,8,Monday,8,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192060065,616,Larceny,LARCENY THEFT OF BICYCLE,D4,131,,2019-07-28 22:30,2019,7,Sunday,22,Part One,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192058237,2613,Other,ANIMAL ABUSE,D4,131,,2019-07-27 18:50,2019,7,Saturday,18,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192056893,3115,Investigate Person,INVESTIGATE PERSON,D4,131,,2019-07-23 14:25,2019,7,Tuesday,14,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192046396,3114,Investigate Property,INVESTIGATE PROPERTY,D4,131,,2019-06-19 6:09,2019,6,Wednesday,6,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192038127,3410,Towed,TOWED MOTOR VEHICLE,D4,131,,2019-05-22 8:39,2019,5,Wednesday,8,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192030956,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,131,,2019-04-25 16:30,2019,4,Thursday,16,Part One,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192024291,2629,Harassment,HARASSMENT,D4,131,,2019-03-30 17:00,2019,3,Saturday,17,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192016262,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,131,,2019-03-03 16:30,2019,3,Sunday,16,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192014781,3410,Towed,TOWED MOTOR VEHICLE,D4,131,,2019-02-26 9:47,2019,2,Tuesday,9,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192012278,3410,Towed,TOWED MOTOR VEHICLE,D4,131,,2019-02-16 8:41,2019,2,Saturday,8,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192009100,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4,131,,2019-02-04 10:03,2019,2,Monday,10,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192009092,3410,Towed,TOWED MOTOR VEHICLE,D4,131,,2019-02-04 8:26,2019,2,Monday,8,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192005663,3410,Towed,TOWED MOTOR VEHICLE,D4,131,,2019-01-22 12:28,2019,1,Tuesday,12,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192005312,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D4,131,,2019-01-20 17:15,2019,1,Sunday,17,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192005139,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,131,,2019-01-19 21:11,2019,1,Saturday,21,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192004913,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D4,131,,2019-01-18 18:46,2019,1,Friday,18,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192004911,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,D4,131,,2019-01-18 17:30,2019,1,Friday,17,Part Two,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192004896,617,Larceny,LARCENY THEFT FROM BUILDING,D4,131,,2019-01-18 17:08,2019,1,Friday,17,Part One,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192004896,3125,Warrant Arrests,WARRANT ARREST,D4,131,,2019-01-18 17:08,2019,1,Friday,17,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192004322,3114,Investigate Property,INVESTIGATE PROPERTY,D4,131,,2019-01-16 15:55,2019,1,Wednesday,15,Part Three,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
I192004307,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,131,,2019-01-15 17:00,2019,1,Tuesday,17,Part One,BEACON ST,42.35393998,-71.07802992,"(42.35393998, -71.07802992)"
192103223,3111,,LICENSE PREMISE VIOLATION,C6,207,0,2019-12-23 20:44,2019,12,Monday,20,,FAN PIER BLVD,42.353966,-71.045202,"(42.35396600, -71.04520200)"
I192074146,3115,Investigate Person,INVESTIGATE PERSON,C6,207,,2019-09-15 11:17,2019,9,Sunday,11,Part Three,FAN PIER BLVD,42.35396651,-71.04520205,"(42.35396651, -71.04520205)"
I192054673,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,207,,2019-07-16 8:31,2019,7,Tuesday,8,Part Three,FAN PIER BLVD,42.35396651,-71.04520205,"(42.35396651, -71.04520205)"
I192052710,1201,Embezzlement,EMBEZZLEMENT,C6,207,,2019-07-08 0:00,2019,7,Monday,0,Part Two,FAN PIER BLVD,42.35396651,-71.04520205,"(42.35396651, -71.04520205)"
I192052710,619,Larceny,LARCENY ALL OTHERS,C6,207,,2019-07-08 0:00,2019,7,Monday,0,Part One,FAN PIER BLVD,42.35396651,-71.04520205,"(42.35396651, -71.04520205)"
192103109,3301,,VERBAL DISPUTE,D14,760,0,2019-12-23 12:31,2019,12,Monday,12,,WASHINGTON ST,42.353976,-71.06207,"(42.35397600, -71.06207000)"
I192031850,3114,Investigate Property,INVESTIGATE PROPERTY,A1,111,,2019-04-30 16:29,2019,4,Tuesday,16,Part Three,WASHINGTON ST,42.35397632,-71.06207046,"(42.35397632, -71.06207046)"
I192021493,1402,Vandalism,VANDALISM,A1,111,,2019-03-23 21:30,2019,3,Saturday,21,Part Two,WASHINGTON ST,42.35397632,-71.06207046,"(42.35397632, -71.06207046)"
I192029212,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,802,,2019-04-21 1:25,2019,4,Sunday,1,Part Three,HARVARD TER,42.3539856,-71.13291937,"(42.35398560, -71.13291937)"
I192000786,3410,Towed,TOWED MOTOR VEHICLE,D14,802,,2019-01-03 17:21,2019,1,Thursday,17,Part Three,HARVARD TER,42.3539856,-71.13291937,"(42.35398560, -71.13291937)"
I192030966,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D14,780,,2019-04-26 15:15,2019,4,Friday,15,Part One,GARDENA ST,42.35398976,-71.14953684,"(42.35398976, -71.14953684)"
I192007561,3201,Property Lost,PROPERTY - LOST,D14,780,,2019-01-28 12:00,2019,1,Monday,12,Part Three,GARDENA ST,42.35398976,-71.14953684,"(42.35398976, -71.14953684)"
I192031644,3410,Towed,TOWED MOTOR VEHICLE,D14,757,,2019-04-29 18:15,2019,4,Monday,18,Part Three,PERTHSHIRE RD,42.35399608,-71.16873148,"(42.35399608, -71.16873148)"
I192014851,1001,Counterfeiting,FORGERY / COUNTERFEITING,D14,757,,2019-02-16 7:00,2019,2,Saturday,7,Part Two,PERTHSHIRE RD,42.35399608,-71.16873148,"(42.35399608, -71.16873148)"
I192078334,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,110,,2019-09-28 3:12,2019,9,Saturday,3,Part Three,ATLANTIC AVE,42.35400881,-71.05285324,"(42.35400881, -71.05285324)"
I192052506,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,110,,2019-07-09 8:57,2019,7,Tuesday,8,Part Three,ATLANTIC AVE,42.35400881,-71.05285324,"(42.35400881, -71.05285324)"
I192048813,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,110,,2019-06-27 4:10,2019,6,Thursday,4,Part Three,ATLANTIC AVE,42.35400881,-71.05285324,"(42.35400881, -71.05285324)"
I192043788,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,A1,110,,2019-06-10 8:40,2019,6,Monday,8,Part Three,ATLANTIC AVE,42.35400881,-71.05285324,"(42.35400881, -71.05285324)"
I192066964,617,Larceny,LARCENY THEFT FROM BUILDING,D14,759,,2019-08-12 11:00,2019,8,Monday,11,Part One,DUNBOY ST,42.35401143,-71.16459796,"(42.35401143, -71.16459796)"
I192000434,3410,Towed,TOWED MOTOR VEHICLE,D14,769,,2019-01-02 14:30,2019,1,Wednesday,14,Part Three,KEENAN RD,42.35401352,-71.15193708,"(42.35401352, -71.15193708)"
I192069462,3201,Property Lost,PROPERTY - LOST,D4,132,,2019-08-31 21:11,2019,8,Saturday,21,Part Three,BERKELEY ST,42.35401616,-71.07440895,"(42.35401616, -71.07440895)"
I192011971,3410,Towed,TOWED MOTOR VEHICLE,D4,132,,2019-02-15 8:17,2019,2,Friday,8,Part Three,BERKELEY ST,42.35401616,-71.07440895,"(42.35401616, -71.07440895)"
I192072923,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,131,,2019-09-11 15:00,2019,9,Wednesday,15,Part Three,CLARENDON ST,42.35402284,-71.0768631,"(42.35402284, -71.07686310)"
I192041125,3119,Firearm Discovery,FIREARM/WEAPON - FOUND OR CONFISCATED,D4,131,,2019-06-01 11:42,2019,6,Saturday,11,Part Three,CLARENDON ST,42.35402284,-71.0768631,"(42.35402284, -71.07686310)"
I192006920,1402,Vandalism,VANDALISM,D14,756,,2019-01-26 18:00,2019,1,Saturday,18,Part Two,HUNNEWELL AVE,42.35402727,-71.17201532,"(42.35402727, -71.17201532)"
192097494,2905,,VAL - VIOLATION OF AUTO LAW,D14,803,0,2019-12-03 17:50,2019,12,Tuesday,17,,,42.354035,-71.136308,"(42.35403500, -71.13630800)"
I192052314,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,D14,803,,2019-07-08 17:00,2019,7,Monday,17,Part Two,CAMBRIDGE ST,42.35403513,-71.13630807,"(42.35403513, -71.13630807)"
I192052314,2905,Violations,VAL - OPERATING WITHOUT LICENSE,D14,803,,2019-07-08 17:00,2019,7,Monday,17,Part Two,CAMBRIDGE ST,42.35403513,-71.13630807,"(42.35403513, -71.13630807)"
I192044362,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,D14,803,,2019-06-11 17:40,2019,6,Tuesday,17,Part Two,CAMBRIDGE ST,42.35403513,-71.13630807,"(42.35403513, -71.13630807)"
192104657,3114,,INVESTIGATE PROPERTY,C6,207,0,2019-12-30 1:24,2019,12,Monday,1,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192101985,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-12-19 0:00,2019,12,Thursday,0,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192099987,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-12-12 11:50,2019,12,Thursday,11,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192093728,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,C6,207,0,2019-11-19 15:44,2019,11,Tuesday,15,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192093393,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-11-18 16:00,2019,11,Monday,16,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192092509,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-11-15 10:45,2019,11,Friday,10,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192092200,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-11-14 10:49,2019,11,Thursday,10,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192091929,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-11-13 10:25,2019,11,Wednesday,10,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192089948,2907,,VAL - OPERATING AFTER REV/SUSP.,C6,207,0,2019-11-06 10:30,2019,11,Wednesday,10,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192084049,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-10-17 10:15,2019,10,Thursday,10,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192081031,2648,,BOMB THREAT,C6,207,0,2019-10-07 9:12,2019,10,Monday,9,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192080027,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-10-03 17:00,2019,10,Thursday,17,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
192079008,3126,,WARRANT ARREST - OUTSIDE OF BOSTON WARRANT,C6,207,0,2019-09-30 12:10,2019,9,Monday,12,,COURTHOUSE WAY,42.354048,-71.04639,"(42.35404800, -71.04639000)"
I192077740,3115,Investigate Person,INVESTIGATE PERSON,C6,207,,2019-09-26 9:43,2019,9,Thursday,9,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192073593,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-09-13 13:31,2019,9,Friday,13,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192065610,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-08-20 14:06,2019,8,Tuesday,14,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192061369,3207,Property Found,PROPERTY - FOUND,C6,207,,2019-08-06 16:00,2019,8,Tuesday,16,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192059362,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-07-31 15:50,2019,7,Wednesday,15,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192052976,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-07-10 16:17,2019,7,Wednesday,16,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192048520,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-06-26 9:28,2019,6,Wednesday,9,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192046575,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-06-19 16:52,2019,6,Wednesday,16,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192062583,3201,Property Lost,PROPERTY - LOST,C6,207,,2019-06-11 0:00,2019,6,Tuesday,0,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192043051,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-06-07 16:13,2019,6,Friday,16,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192038624,2619,Prisoner Related Incidents,FUGITIVE FROM JUSTICE,C6,207,,2019-05-23 16:50,2019,5,Thursday,16,Part Two,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192038624,3125,Warrant Arrests,WARRANT ARREST,C6,207,,2019-05-23 16:50,2019,5,Thursday,16,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192037597,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-05-20 14:41,2019,5,Monday,14,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192032338,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-05-02 12:27,2019,5,Thursday,12,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192028591,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-04-18 17:47,2019,4,Thursday,17,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192026157,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-04-09 13:29,2019,4,Tuesday,13,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192018959,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C6,207,,2019-03-14 15:25,2019,3,Thursday,15,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192017158,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-03-07 16:08,2019,3,Thursday,16,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192015408,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-02-28 15:07,2019,2,Thursday,15,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192011290,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-02-12 14:17,2019,2,Tuesday,14,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192011206,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-02-12 8:44,2019,2,Tuesday,8,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192009638,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-02-06 9:34,2019,2,Wednesday,9,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192009491,3125,Warrant Arrests,WARRANT ARREST,C6,207,,2019-02-05 16:38,2019,2,Tuesday,16,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
I192004510,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C6,207,,2019-01-17 11:32,2019,1,Thursday,11,Part Three,COURTHOUSE WAY,42.35404844,-71.04639023,"(42.35404844, -71.04639023)"
192090508,3006,,SICK/INJURED/MEDICAL - PERSON,D14,801,0,2019-11-08 0:32,2019,11,Friday,0,,,42.35405,-71.132345,"(42.35405000, -71.13234500)"
I192002102,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,D14,780,,2019-01-08 16:11,2019,1,Tuesday,16,Part Two,CUSHMAN RD,42.35405804,-71.14787843,"(42.35405804, -71.14787843)"
192105124,3111,,LICENSE PREMISE VIOLATION,A1,108,0,2019-12-31 23:22,2019,12,Tuesday,23,,HIGH ST,42.354074,-71.055335,"(42.35407400, -71.05533500)"
192089543,3111,,LICENSE PREMISE VIOLATION,A1,108,0,2019-11-04 21:15,2019,11,Monday,21,,HIGH ST,42.354074,-71.055335,"(42.35407400, -71.05533500)"
I192076745,3114,Investigate Property,INVESTIGATE PROPERTY,A1,108,,2019-09-19 18:00,2019,9,Thursday,18,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192072267,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,108,,2019-09-09 16:09,2019,9,Monday,16,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192050062,3207,Property Found,PROPERTY - FOUND,A1,108,,2019-07-01 8:24,2019,7,Monday,8,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192045445,3410,Towed,TOWED MOTOR VEHICLE,A1,108,,2019-06-15 16:17,2019,6,Saturday,16,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192028086,616,Larceny,LARCENY THEFT OF BICYCLE,A1,108,,2019-04-03 9:00,2019,4,Wednesday,9,Part One,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192023611,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,108,,2019-03-31 1:09,2019,3,Sunday,1,Part One,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192023610,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,108,,2019-03-31 1:09,2019,3,Sunday,1,Part One,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192023609,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,108,,2019-03-31 1:09,2019,3,Sunday,1,Part One,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192023579,3111,License Violation,LICENSE PREMISE VIOLATION,A1,108,,2019-03-31 1:09,2019,3,Sunday,1,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192023579,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A1,108,,2019-03-31 1:09,2019,3,Sunday,1,Part One,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192019452,617,Larceny,LARCENY THEFT FROM BUILDING,A1,108,,2019-03-16 1:30,2019,3,Saturday,1,Part One,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192018239,1402,Vandalism,VANDALISM,A1,108,,2019-03-11 20:56,2019,3,Monday,20,Part Two,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192016963,3111,License Violation,LICENSE PREMISE VIOLATION,A1,108,,2019-03-06 21:52,2019,3,Wednesday,21,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192013028,3115,Investigate Person,INVESTIGATE PERSON,A1,108,,2019-02-19 15:30,2019,2,Tuesday,15,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
I192010797,3201,Property Lost,PROPERTY - LOST,A1,108,,2019-02-09 2:00,2019,2,Saturday,2,Part Three,HIGH ST,42.35407456,-71.05533533,"(42.35407456, -71.05533533)"
192095821,613,,LARCENY SHOPLIFTING,A1,113,0,2019-11-26 18:21,2019,11,Tuesday,18,,CHAUNCY ST,42.354081,-71.059774,"(42.35408100, -71.05977400)"
192087179,3802,,M/V ACCIDENT - PROPERTY DAMAGE,A1, ,0,2019-10-28 6:20,2019,10,Monday,6,,CHAUNCY ST,42.354081,-71.059774,"(42.35408100, -71.05977400)"
192082728,3006,,SICK/INJURED/MEDICAL - PERSON,A1,113,0,2019-10-12 17:50,2019,10,Saturday,17,,CHAUNCY ST,42.354081,-71.059774,"(42.35408100, -71.05977400)"
I192070869,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,A1,113,,2019-09-05 9:41,2019,9,Thursday,9,Part Two,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192066612,1107,Fraud,FRAUD - IMPERSONATION,A1,113,,2019-08-22 12:00,2019,8,Thursday,12,Part Two,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192057237,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,113,,2019-07-24 15:21,2019,7,Wednesday,15,Part Two,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192057237,423,Aggravated Assault,ASSAULT - AGGRAVATED,A1,113,,2019-07-24 15:21,2019,7,Wednesday,15,Part One,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192054250,1402,Vandalism,VANDALISM,A1,112,,2019-07-14 21:33,2019,7,Sunday,21,Part Two,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192046559,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,113,,2019-06-19 16:19,2019,6,Wednesday,16,Part Three,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192045191,3115,Investigate Person,INVESTIGATE PERSON,A1,113,,2019-06-14 17:12,2019,6,Friday,17,Part Three,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192045057,616,Larceny,LARCENY THEFT OF BICYCLE,A1,113,,2019-06-14 6:00,2019,6,Friday,6,Part One,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192044171,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,A1,112,,2019-06-11 8:00,2019,6,Tuesday,8,Part Three,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192043799,619,Larceny,LARCENY ALL OTHERS,A1,113,,2019-06-06 17:00,2019,6,Thursday,17,Part One,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192036372,2647,Other,THREATS TO DO BODILY HARM,A1,113,,2019-05-13 4:00,2019,5,Monday,4,Part Two,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192034001,3115,Investigate Person,INVESTIGATE PERSON,A1,113,,2019-05-08 10:26,2019,5,Wednesday,10,Part Three,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192042960,3208,Property Lost,PROPERTY - MISSING,A1,113,,2019-04-25 0:00,2019,4,Thursday,0,Part Three,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192022207,616,Larceny,LARCENY THEFT OF BICYCLE,A1,113,,2019-03-26 5:50,2019,3,Tuesday,5,Part One,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
I192020412,3115,Investigate Person,INVESTIGATE PERSON,A1,113,,2019-03-19 16:02,2019,3,Tuesday,16,Part Three,CHAUNCY ST,42.35408145,-71.05977436,"(42.35408145, -71.05977436)"
