,address,LAT,LONG
732,HANOVER ST AND BATTERY ST,42.366251,-71.052759
733,MAPLE ST AND OAK ST,42.255226,-71.122378
734,WILLIAMS AV AND PROSPECT ST,42.245815,-71.114947
735,NORTHERN AV AND HARBOR ST,42.346565,-71.035028
736,ROSE GARDEN CR AND FOSTER ST,42.342157,-71.158549
738,DANA AV,42.248667,-71.120671
739,BOWKER ST AND HAWKINS ST,42.362118,-71.060117
740,ALBION PL,42.381337,-71.069751
741,169 O ST,42.332317,-71.029291
742,76 METROPOLITAN AV,42.280211,-71.131658
743,1808 CENTRE ST,42.287187,-71.152631
744,24 BEACON ST,42.354205,-71.077013
745,412 BOYLSTON ST,42.351343,-71.072716
747,96 REDLANDS R,42.290037,-71.153351
749,FRANKLIN ST AND BRADBURY ST,42.358542,-71.133083
750,BEECH ST AND NIKISCH AV,42.279431,-71.138747
751,167 FEDERAL ST,42.35357,-71.056146
752,23 LEVANT ST,42.303357,-71.069221
753,GOODENOUGH ST AND ELECTRIC AV,42.356726,-71.154027
754,COMMONWEALTH AV AND MELVIN AV,42.344724,-71.141943
755,24 WILLIS ST,42.317897,-71.060371
756,118 COMMONWEALTH AV,42.351847,-71.076721
758,63 BAKERSFIELD ST,42.315917,-71.061521
759,343 COMMONWEALTH AV,42.349737,-71.087951
760,3-225 VERMONT ST,42.287837,-71.165021
761,HARRISON AV AND ESSEX ST,42.352507,-71.061391
762,725 AMERICAN LEGION HY,42.283057,-71.114421
763,5002 WASHINGTON ST,42.266467,-71.151001
764,11 MANOR ST,42.289773,-71.053353
765,CENTRAL SQ AND SARATOGA ST,42.383421,-71.016997
766,147 HARRISHOF ST,42.317677,-71.091051
767,CAMBRIDGE ST AND MAFFA WY,42.383919,-71.073814
768,48 AUGUSTUS AV,42.280647,-71.129181
769,51 ATLANTIC AV,42.363188,-71.051034
770,N ST AND E 4TH ST,42.334834,-71.031257
771,74 BUNKER HILL ST,42.377187,-71.057751
772,75 ARLINGTON ST,42.350557,-71.070411
773,162 O ST,42.332692,-71.02899
774,SUMNER ST,42.318073,-71.061644
776,75 OLD HARBOR ST,42.332277,-71.047621
777,E BERKELEY ST AND FAY ST,42.343785,-71.065386
778,2 DIX ST,42.295077,-71.061619
779,8 RUTLEDGE ST,42.282927,-71.153191
781,471 ALBANY ST,42.339757,-71.065001
782,21 CRANDALL ST,42.281097,-71.127531
784,136 WALWORTH ST,42.282027,-71.137101
787,E BROADWAY AND N ST,42.335709,-71.031281
788,434 WARREN ST,42.316177,-71.082631
789,66 HUNTINGTON AV,42.348368,-71.077997
790,PINCKNEY ST,42.358967,-71.068591
791,6 EUTAW ST,42.378767,-71.039721
793,151 GLENELLEN R,42.265167,-71.164101
794,245 SHAWMUT AV,42.343667,-71.068311
795,SCHOOL ST AND TREMONT ST,42.358,-71.060461
796,22 BUNKER HILL ST,42.376301,-71.056648
797,MCBRIDE ST AND CENTRE ST,42.375,-71.03972
798,126 DORCHESTER AV,42.342184,-71.057081
799,599 COLUMBUS AV,42.340477,-71.082671
800,33 HUNTINGTON AV,42.348303,-71.078353
801,6 FRONTENAC ST,42.284962,-71.090422
802,33 BEACON ST,42.354205,-71.077013
803,BLUE HILL AV AND MORTON ST,42.284273,-71.091547
804,1313 WASHINGTON ST,42.342127,-71.068461
805,14 SUNNYBANK R,42.29064,-71.15597
806,309 SUMNER ST,42.367147,-71.036691
807,809 E BROADWAY,42.335517,-71.032251
808,DORCHESTER AV AND PREBLE ST,42.329498,-71.056972
810,202 CENTRE ST,42.292482,-71.064133
811,FANEUIL ST AND MONTFERN AV,42.352208,-71.164329
812,45 LONGFELLOW ST,42.302947,-71.064461
813,MARKET ST AND FANEUIL ST,42.354808,-71.14995
815,CAUSEWAY ST,42.36596,-71.061022
816,191 MAIN ST AND WOOD ST,42.375,-71.03972
818,PETERBOROUGH ST AND PARK DR,42.344376,-71.0949
819,22 BOARDMAN ST,42.387437,-71.008472
820,496 TREMONT ST,42.345507,-71.069341
821,06 EUTAW ST,42.378653,-71.039208
822,69 GAINSBOROUGH ST,42.342427,-71.087501
823,818 CANTERBURY ST,42.281916,-71.113147
824,163 LEYDEN ST,42.388714,-71.005378
825,3 WOODBINE ST,42.319409,-71.080997
826,59 RIVER ST,42.357477,-71.070481
827,SLEEPER ST AND NORTHERN AV,42.353879,-71.047849
828,1165 MASSACHUSETTS AV,42.323447,-71.064971
829,101 BELVIDERE ST,42.345497,-71.083593
830,73 ANAWAN AV,42.284587,-71.148491
831,321 W BROADWAY AND D ST,42.3485,-71.0367
832,HOBART ST AND FALKLAND ST,42.354791,-71.158379
833,135 HUMBOLDT AV,42.315749,-71.087842
834,NORMANDY ST AND SEAVER ST,42.304854,-71.083477
835,12 LANSDOWNE ST,42.346651,-71.095604
837,15 BOSWORTH ST,42.357037,-71.060691
838,101 HIGH ST,42.353657,-71.056124
839,58 JACOB ST,42.284817,-71.083691
840,BELGRADE AV AND BIRCH ST,42.287078,-71.130049
842,HUNTINGTON AV AND WORTHINGTON ST,42.335288,-71.101533
843,217 HAVRE ST,42.374828,-71.035796
844,DORCHESTER AV AND CHRISTOPHER ST,42.298193,-71.060766
845,51 ALLSTON ST,42.294268,-71.067559
846,SHEPTON TR,42.331167,-71.034161
847,SYMPHONY RD AND HEMENWAY ST,42.343231,-71.090108
848,295 BLUE HILL AV,42.314173,-71.079351
850,WASHINGTON ST AND TREMLETT ST,42.294418,-71.071979
852,25 WHITTIER ST,42.333967,-71.088651
853,16 WINFIELD ST,42.331737,-71.042401
854,BEACH ST AND SOUTH ST,42.350654,-71.057448
855,BAY ST AND AUCKLAND ST,42.311177,-71.056601
856,423 SHAWMUT AV,42.340147,-71.074291
858,11 HEATHCOTE ST,42.281517,-71.125921
859,WASHINGTON ST AND DAKOTA ST,42.298462,-71.073012
862,39 GLENWOOD AV,42.248267,-71.126491
863,3 FEDERAL ST,42.356735,-71.056751
864,39 BRUCEWOOD ST,42.294557,-71.154581
865,LEYDEN ST AND BREED ST,42.388918,-71.00633
866,15 SELDEN ST,42.281856,-71.07694
867,42 WOODLEY AV,42.264925,-71.149789
868,16 I ST,42.337444,-71.039973
869,6511 E BROADWAY,42.335817,-71.035611
870,GLOUCESTER ST AND PUBLIC ALLEY 416,42.35153,-71.085299
872,88 MARINE R,42.330817,-71.035681
874,24 WESTMINSTER AV,42.264257,-71.121821
875,879 BLUE HILL AV,42.295357,-71.088101
876,PARIS ST AND GOVE ST,42.371938,-71.03816
877,CHAUNCY ST AND BEDFORD ST,42.353609,-71.060296
878,COREY ST AND COREY TR,42.288301,-71.157199
879,CHARLES ST AND W BROADWAY,42.300247,-71.062581
880,39 BOWDOIN ST,42.300236,-71.072083
883,MORELAND ST AND DENNIS ST,42.322388,-71.075404
884,114 WASHINGTON ST,42.357799,-71.057991
886,54 W NEWTON ST,42.339897,-71.075094
887,121 HAMPDEN ST,42.328691,-71.075216
888,13 EVERETT ST,42.301397,-71.052831
889,FENWOOD RD AND HUNTINGTON AV,42.333776,-71.105619
890,SARATOGA ST AND SHELBY ST,42.379982,-71.027332
891,406 HANOVER ST,42.366207,-71.052981
892,3 MAYFIELD ST,42.316314,-71.056825
893,WAUMBECK ST AND HAROLD ST,42.315315,-71.090726
894,1 ELLERY ST,42.33102,-71.057734
896,51 MEYER ST,42.287647,-71.113951
897,FEDERAL ST AND HIGH ST,42.353625,-71.05619
898,103 H ST,42.334217,-71.041721
902,78 ELM ST,42.301169,-71.052683
903,HYDE PARK AV AND CANTERBURY ST,42.27865,-71.119234
904,2 SYMPHONY R,42.342637,-71.086891
905,28 RIVER ST,42.358067,-71.070968
906,135 GRANITE AV,42.278907,-71.054634
907,PENHALLOW ST,42.295217,-71.062981
908,TREMONT ST AND LOWNEY WY,42.375452,-71.056715
909,185 STATE ST,42.359283,-71.052856
910,42 PARK ST,42.301008,-71.054436
911,RIVER ST AND METROPOLITAN AV,42.260425,-71.115672
912,73 DIX ST AND ADAMS ST,42.375,-71.03972
913,95 FARGO ST,42.343784,-71.03964
914,WEBSTER ST AND LAMSON ST,42.36523,-71.033599
915,237 EVERETT ST,42.365447,-71.030241
916,1 CRESTWOOD PK,42.317777,-71.088734
917,WOODROW AV AND BLUE HILL AV,42.285644,-71.09088
918,78 ARLINGTON AV,42.387187,-71.075011
919,52 HAVERFORD ST,42.313517,-71.101821
920,588 COMMERCIAL ST,42.367764,-71.056775
921,TREMONT ST AND WASHINGTON ST,42.3751,-71.0392
922,509 E 1ST ST,42.337985,-71.039268
923,133 PETERBOROUGH ST,42.342917,-71.100971
924,2 RUTLAND ST,42.340926,-71.077879
925,25 WELLINGTON HILL ST,42.280177,-71.093891
926,394 HUNTINGTON AV,42.339695,-71.090309
927,1 ARBORFIELD R,42.271633,-71.122456
929,14 CENTRE ST,42.290298,-71.070751
931,WASHINGTON ST AND CORNELL ST,42.279549,-71.135535
932,57 PRINCETON ST,42.377171,-71.036869
933,BOLTON ST AND D ST,42.339871,-71.049603
934,11 LINDEN ST,42.306174,-71.058116
935,8 HORACE ST,42.381537,-71.019621
936,595 WASHINGTON ST,42.353201,-71.06253
938,66 E 6TH ST,42.338991,-71.056443
939,15 SEAPORT BL,42.352934,-71.048171
940,MT VERNON ST AND VERMONT ST,42.288311,-71.163971
941,1 D ST,42.333607,-71.056791
942,188 BAY STATE R,42.350297,-71.102051
943,4 TRINITY PL,42.348718,-71.078262
944,96 PEMBROKE ST,42.342227,-71.076731
945,609 E 4TH ST,42.334478,-71.040841
947,BOWER ST,42.335845,-71.050501
948,9 GLENCOE ST,42.355387,-71.147971
949,SUMMER ST AND PARROT ST,42.259043,-71.125159
950,613 DORCHESTER AV,42.328747,-71.057111
951,116 HUNTINGTON AV AND MILK ST,42.375,-71.03972
952,125 MERCER ST,42.330641,-71.050349
953,33 AVERTON ST,42.281556,-71.13569
954,3 DORSET ST,42.323597,-71.057031
955,24 SHEAFE ST,42.366267,-71.055951
956,246 MINOT ST,42.283427,-71.057591
957,3 FANEUIL ST AND MARKET ST,42.375,-71.03972
958,E 2ND ST AND K ST,42.337278,-71.037488
959,3 COLBERG AV,42.286036,-71.140545
960,64 PLEASANT ST,42.314197,-71.059441
961,ELM HILL AV,42.310507,-71.086351
962,101 REVERE ST,42.359577,-71.070491
963,MORTON ST AND W SELDEN ST,42.280427,-71.082656
967,HARRISON AV AND KNEELAND ST,42.350636,-71.061513
968,65 FAN PIER BLV,42.354508,-71.044731
970,589 WASHINGTON ST,42.353317,-71.062504
971,185 DEVONSHIRE ST,42.355961,-71.057566
972,558 RUTHERFORD AV,42.380935,-71.071539
975,3 STOCKTON ST,42.283157,-71.071941
976,8 ASHBURTON PL,42.35901,-71.061989
977,53 RUTLAND SQ,42.340147,-71.076081
979,HALE ST AND GORDON AV,42.258574,-71.129369
980,241 PERKINS ST,42.321723,-71.122398
981,97 PORTER ST,42.373139,-71.036323
982,N BEACON ST AND FRANKLIN ST,42.375,-71.03972
983,E 3RD ST,42.336687,-71.034801
984,CHESTER ST AND GARDNER ST,42.353732,-71.12803
985,55 BRADWOOD ST,42.284966,-71.143724
986,21 ROCKWOOD ST,42.26484,-71.11652
987,4004 WASHINGTON ST,42.29225,-71.121658
988,1 CODMAN HILL AV,42.279936,-71.070174
989,238 HAVRE ST,42.375317,-71.035711
991,299 NORFOLK AV,42.322737,-71.067231
992,GRANITE AV AND BEAUFIELD ST,42.281842,-71.055384
993,1 HUNTINGTON AV,42.348782,-71.078071
994,DAY ST AND NIRA AV,42.324801,-71.107854
995,7 WILMORE ST,42.278137,-71.092881
996,7 MARGARET ST,42.365707,-71.055701
997,HARRISON AV AND E CANTON ST,42.338823,-71.070331
998,531 WARREN ST,42.313282,-71.083588
999,4 B ST,42.338365,-71.056808
1000,2 DORCHESTER ST,42.337726,-71.042566
1001,HYDE PARK AV AND MILTON AV,42.2557,-71.1245
1002,PLAIN ST AND OAKTON AV,42.287404,-71.049095
1004,TOWER ST,42.390562,-71.006418
1005,15 NORTHAMPTON ST,42.333706,-71.075187
1006,204 PERHAM ST,42.286107,-71.168261
1007,211 CONGRESS ST,42.354697,-71.054941
1009,86 RIVER ST,42.357869,-71.070805
1010,44 WINCHESTER ST,42.349503,-71.0689
1011,18 PARK ST,42.30203,-71.053528
1012,23 BREED ST,42.387967,-71.006331
1013,49 LANSDOWNE ST,42.347421,-71.097137
1014,LORING PL,42.247747,-71.121801
1015,8 HILLSDALE ST,42.280109,-71.061231
1017,2 SEAPORT BL,42.350902,-71.044599
1019,E 8TH ST AND G ST,42.331316,-71.044129
1020,6 WHITMAN ST,42.287757,-71.077141
1021,371 QUINCY ST,42.310693,-71.068508
1022,SPARHAWK ST,42.351017,-71.149171
1023,7 ALLSTATE R,42.329347,-71.063291
1024,1 WORRELL ST,42.294221,-71.049205
1025,6 BRUSH HILL TR,42.244847,-71.116681
1026,ANITA TR,42.329707,-71.094841
1027,738 PARKER ST,42.267547,-71.110531
1028,222 E ST AND HAMMOND ST,42.375,-71.03972
1029,865 RIVER ST,42.367188,-71.070378
1030,39 DWINELL ST,42.291397,-71.161921
1031,SOJOURNER TRUTH CT,42.334177,-71.084861
1032,ALMONT ST AND ORLANDO ST,42.276332,-71.097277
1033,4 DORCHESTER ST,42.337285,-71.043311
1034,24 MAYWOOD ST,42.390149,-71.000265
1035,1275 BOYLSTON ST,42.344854,-71.096737
1036,18 MACDONALD ST,42.2699,-71.12912
1037,MAVERICK SQ,42.369447,-71.038871
1038,RIVER ST AND EDGEWATER DR,42.266951,-71.095258
1039,one DALTON ST,42.345951,-71.084394
1040,314 DARTMOUTH ST,42.352537,-71.078911
1041,145 COMMERCIAL ST AND E NEWTON ST,42.375,-71.03972
1043,NEWBURY ST AND ARLINGTON ST,42.352685,-71.071097
1044,4 BORDER ST,42.370912,-71.043046
1045,1 AVERY ST,42.353475,-71.062853
1046,341 CHELSEA ST,42.377997,-71.029121
1047,N ST AND E 2ND ST,42.337388,-71.031325
1048,BAILEY ST,42.284157,-71.068161
1049,5 LITHGOW ST,42.289357,-71.070981
1050,132 BROOKLINE AV,42.344963,-71.100571
1051,14 LINCOLN ST,42.299751,-71.059695
1053,42 MT IDA R,42.304737,-71.058197
1054,BRAINERD RD AND GRIGGS ST,42.347676,-71.133251
1055,L ST AND E 3RD ST,42.336498,-71.035447
1056,TUPELO ST,42.316517,-71.081701
1057,DORCHESTER ST AND W EIGHTH ST,42.332848,-71.051131
1058,39 BEACON ST,42.354205,-71.077013
1061,396 BREMEN ST,42.378659,-71.027533
1063,284 FOSTER ST,42.340997,-71.158901
1064,E BROADWAY,42.335817,-71.035611
1065,31 NEW HAVEN ST,42.266938,-71.166256
1066,991 WASHINGTON ST,42.346724,-71.064565
1067,6 WALK HILL ST,42.296007,-71.115761
1071,PARK PLAZA AND HADASSAH WY,42.351585,-71.068942
1072,52 BEAUMONT ST,42.285257,-71.058761
1073,244 HANOVER ST,42.363505,-71.055222
1074,135 CABOT ST,42.333525,-71.087332
1075,31 PRESCOTT ST,42.379957,-71.030621
1077,434 POPLAR ST,42.275357,-71.126271
1078,WASHINGTON ST AND E CONCORD ST,42.337919,-71.074977
1079,W MILTON ST AND ERNEST AV,42.240813,-71.143573
1080,116 WARREN ST,42.328591,-71.083824
1081,316 HUNTINGTON AV,42.340667,-71.087281
1082,READVILLE ST AND CHESTERFIELD ST,42.241025,-71.135223
1083,4 CREIGHTON ST,42.322506,-71.108597
1084,8 SHANLEY ST,42.311583,-71.067847
1085,654 E 7TH ST,42.332436,-71.034091
1086,SULLIVAN ST AND HIGH ST,42.378348,-71.066209
1088,3 BICKFORD ST,42.325818,-71.101351
1089,17 LYON ST,42.306667,-71.059621
1090,02 WARNER ST,42.296392,-71.080461
1091,502 E 3RD ST,42.336557,-71.039761
1092,36 NEWBURY ST,42.351494,-71.074688
1093,613 WASHINGTON ST,42.352843,-71.062553
1094,75 GARNET R,42.294737,-71.157001
1096,E EAGLE ST AND GLENDON ST,42.381339,-71.03026
1097,COMMONWEALTH AV AND ARLINGTON ST,42.353502,-71.071497
1098,207 NORFOLK ST,42.285927,-71.080321
1099,8 WINSLOW ST,42.328877,-71.081261
1100,12 NORTHERN AV,42.353966,-71.047154
1101,E 2ND ST AND I ST,42.337232,-71.039966
1102,KNEELAND ST AND TYLER ST,42.350471,-71.060872
1104,WARREN ST AND MONTROSE ST,42.32326,-71.082453
1105,124 HAZELTON ST,42.282147,-71.098011
1107,508 SHAWMUT AV,42.337911,-71.076833
1108,51 NORTON ST,42.305837,-71.068541
1110,5 HARVARD TR,42.354177,-71.132721
1111,DORCHESTER AV AND OCONNOR WY,42.32,-71
1112,17 E COTTAGE ST,42.321337,-71.070911
1113,COMMERCIAL ST AND ENDICOTT ST,42.366881,-71.058527
1114,735 BAKER ST,42.289976,-71.172964
1115,509 COLUMBIA R,42.314905,-71.066822
1116,429 BAKER ST,42.284967,-71.169901
1117,BROMLEY ST AND HEATH ST,42.325417,-71.099706
1118,BOYLSTON ST AND CHARLESGATE,42.345298,-71.095063
1119,7 FLOYD ST AND EVANS ST,42.375,-71.03972
1120,148 MT VERNON ST,42.320993,-71.051123
1121,BIRCH ST AND ALBANO ST,42.2844,-71.132868
1122,21 HOPEWELL R,42.261447,-71.103461
1124,49 HARRIET ST,42.353487,-71.156691
1125,H ST AND E BROADWAY,42.335533,-71.041561
1127,WALTER ST AND PRIMROSE ST,42.291498,-71.131231
1128,57 BICKNELL ST,42.298567,-71.082921
1129,TYLER ST AND LORING ST,42.245671,-71.124196
1130,JEFFRIES ST AND SUMMER ST,42.364571,-71.029818
1131,FLETCHER ST AND CENTRE ST,42.291299,-71.139746
1132,TREMONT ST AND SEWALL ST,42.331906,-71.097895
1134,261 BOWDOIN ST,42.306477,-71.066511
1135,449 WASHINGTON ST,42.355339,-71.060991
1136,WHITE ST AND MARION ST,42.375,-71.03972
1137,117 ADDISON ST,42.385427,-71.017081
1139,23 HOLBORN ST,42.314657,-71.081431
1140,37 REVERE ST,42.359699,-71.067618
1141,43 COURT SQ,42.358919,-71.058667
1142,121 RIVER ST,42.357695,-71.070711
1143,125 TREMONT ST,42.356449,-71.061737
1144,1503 BOYLSTON ST,42.343526,-71.101648
1145,25 MEADOWVIEW R,42.233437,-71.129481
1146,WALTHAM ST,42.342527,-71.082601
1147,698 MASSACHUSETTS AV,42.335267,-71.075081
1148,361 BEACON ST,42.352117,-71.083951
1149,39 BREMEN ST,42.368972,-71.038548
1150,443 BUNKER HILL ST,42.383367,-71.071151
1151,6 VERA ST,42.278717,-71.076161
1153,11 WYMAN ST,42.321977,-71.106799
1154,1221 HYDE PARK AV,42.280667,-71.119111
1155,JONES AV AND MASCOT ST,42.286058,-71.084642
1157,488 QUINCY ST,42.308547,-71.065421
1158,11 NARRAGANSETT ST,42.285987,-71.047471
1159,106 E 4TH ST AND P ST,42.375,-71.03972
1160,16 FREELAND ST,42.274697,-71.079201
1161,DARTMOUTH ST AND LAWRENCE ST,42.34555,-71.075095
1162,16 ROCKLAND AV,42.321215,-71.084156
1163,35 CONCORD SQ,42.341757,-71.078991
1164,15 MCCLELLAN HY,42.384789,-71.020043
1165,ADAMS ST AND FRANCONIA ST,42.285431,-71.05502
1166,94 BRAINERD R,42.254736,-71.133554
1167,18 SAYBROOK ST,42.299054,-71.079896
1168,MENDUM ST,42.291977,-71.128931
1169,5 W NEWTON ST,42.338884,-71.073648
1170,51 EUTAW ST,42.379157,-71.037481
1171,63 DEWEY ST,42.316374,-71.074934
1172,6 SHIRLEY ST,42.323537,-71.072881
1173,2 W BROOKLINE ST,42.339628,-71.072519
1174,OLIVER ST AND PURCHASE ST,42.355247,-71.052069
1175,116 HYDE PARK AV,42.296937,-71.115251
1176,95 CHILD ST,42.255692,-71.129741
1177,LUCERNE ST,42.286607,-71.088421
1178,3 BATEMAN ST,42.272949,-71.128886
1179,CAUSEWAY ST AND HAVERHILL ST,42.365717,-71.060628
1180,254 GOLD ST,42.335547,-71.048371
1181,108 BRIGHTON AV AND LINDEN ST,42.375,-71.03972
1183,6 MASCOMA ST,42.312448,-71.074661
1184,AMORY ST AND W WALNUT PK,42.318872,-71.100941
1186,AV DE LAFAYETTE AND CHAUNCY ST,42.353153,-71.0607
1187,ST ALPHONSUS ST,42.333783,-71.101299
1189,SARATOGA ST AND MERIDIAN ST,42.375574,-71.039124
1190,34 FAIRVIEW ST,42.289967,-71.129611
1193,632 CENTRE ST,42.295183,-71.056303
1194,317 BELGRADE AV,42.286256,-71.144857
1197,BROOKLINE AV AND LANSDOWNE ST,42.347232,-71.098537
1198,OWENCROFT RD AND GALLIVAN BL,42.279093,-71.068708
1199,126 NASHUA ST,42.367077,-71.064839
1200,439 CHELSEA ST,42.381147,-71.025421
1201,75 EUTAW ST,42.379487,-71.036471
1202,12 H ST,42.337138,-71.04159
1203,DEVONSHIRE ST AND FRANKLIN ST,42.355439,-71.057342
1205,116 BERKELEY ST,42.348556,-71.071741
1206,31 BEACON ST,42.354205,-71.077013
1207,BLENFORD RD AND PRISCILLA R,42.345014,-71.150447
1209,HYDE PARK AV AND METROPOLITAN AV,42.270282,-71.120618
1210,MAVERICK ST AND MAVERICK SQ,42.370089,-71.03888
1211,28 NEWBURY ST,42.352067,-71.072491
1212,113 DUDLEY ST,42.328799,-71.084282
1213,37 ALICIA R,42.280797,-71.068351
1214,49 MT VERNON ST,42.32163,-71.055865
1215,722 BOYLSTON ST,42.349359,-71.080074
1216,266 BORDER ST,42.377101,-71.040254
1218,215 A ST,42.346017,-71.051661
1219,THACHER ST AND N MARGIN ST,42.365394,-71.05677
1221,HENSHAW ST,42.349997,-71.151061
1222,258 K ST,42.334627,-71.037211
1223,E EIGHTH ST AND DORCHESTER ST,42.332848,-71.051131
1224,MARSHFIELD ST AND ROBEY ST,42.323098,-71.068508
1225,1 MARINA PARK DRIVE,42.353149,-71.045362
1228,251 HUNTINGTON AV,42.342054,-71.086366
1229,34 KNEELAND ST,42.350699,-71.06178
1230,WILLOWWOOD ST,42.28428,-71.08593
1231,202 NORFOLK ST,42.286101,-71.0798
1232,125 CAUSEWAY ST,42.365207,-71.061181
1233,LEE ST AND MCBRIDE ST,42.306111,-71.111598
1235,224 FRIEND ST,42.364138,-71.06108
1236,4 MT VERNON ST,42.323024,-71.060135
1237,WASHINGTON ST AND E SPRINGFIELD ST,42.33697,-71.076316
1239,785 DORCHESTER AV,42.323767,-71.057041
1242,FORD ST AND BREED ST,42.387554,-71.006791
1243,WOODMONT ST AND BROOKS ST,42.356667,-71.16228
1244,15 ROCK R,42.269806,-71.105373
1245,36 JOY ST,42.359707,-71.065181
1246,112 SHAWMUT AV,42.346566,-71.065671
1247,84 MILTON AV,42.283237,-71.076121
1248,55 UNION ST,42.361667,-71.057081
1250,52 RIVER ST,42.357868,-71.070804
1251,72 SCHOOL ST,42.29721,-71.076224
1252,1881 HYDE PARK AV,42.280667,-71.119111
1254,333 WASHINGTON ST,42.357257,-71.059601
1255,ESSEX ST AND WASHINGTON ST,42.3751,-71.0392
1259,12 WESTMORELAND ST,42.284657,-71.056691
1260,1995 CENTRE ST,42.280791,-71.158178
1262,208 NEPONSET AV,42.286501,-71.112583
1264,42 GARRISON ST,42.345909,-71.079593
1265,76 PENFIELD ST,42.286192,-71.135239
1266,GORDON ST AND AUSTIN ST,42.3751,-71.0392
1267,BURLINGTON AV AND FENWAY,42.34584,-71.10144
1268,TREMONT ST AND ST ALPHONSUS ST,42.33296,-71.101321
1269,1 HAVILAND ST,42.346667,-71.087721
1270,143 COMMONWEALTH AV,42.352075,-71.078241
1271,ASHBURTON PL,42.359293,-71.06236
1272,265 BENNINGTON ST,42.378082,-71.030354
1273,MAIN ST AND STACEY ST,42.377289,-71.066772
1274,6 STANIFORD ST,42.36133,-71.063771
1275,99 HIGH ST AND CONGRESS ST,42.375,-71.03972
1276,143 TREMONT ST,42.355508,-71.063047
1277,PARKER HILL AV AND SACHEM ST,42.330597,-71.108501
1278,9 HYDE PARK AV,42.299725,-71.113698
1280,7 SPARHAWK ST,42.350788,-71.148482
1282,81 W CEDAR ST,42.360377,-71.069911
1283,35 BELGRADE AV,42.286784,-71.131854
1284,199 DORCHESTER ST,42.333767,-71.049761
1285,2 GLEN R,42.312647,-71.066667
1286,197 DORCHESTER ST,42.333767,-71.049761
1287,FLORIDA ST,42.290042,-71.059561
1288,64 GOVE ST,42.37111,-71.036588
1289,CENTRE ST AND ROXBURY ST,42.330037,-71.091441
1290,349 CONGRESS ST,42.350541,-71.048741
1293,CATHERINE ST AND CENTRE ST,42.375,-71.03972
1294,11 LAGRANGE ST,42.351526,-71.0631
1295,51 HUTCHINGS ST,42.310837,-71.089811
1296,14 CROSSTOWN AV,42.262047,-71.164141
1297,73 COMMONWEALTH AV,42.352938,-71.075041
1298,POST OFFICE SQ AND MILK ST,42.357137,-71.055476
1299,DARTMOUTH ST,42.348617,-71.076261
1300,969 BENNINGTON ST,42.386187,-71.007651
1302,48 BOYLSTON ST,42.352177,-71.063991
1303,AMORY ST AND AMORY TR,42.32009,-71.099343
1304,149 WEBSTER ST,42.258732,-71.122428
1305,15 WIRT ST,42.349231,-71.151175
1306,83 FREEPORT ST,42.305581,-71.057768
1307,E 5TH ST AND H ST,42.333834,-71.041511
1308,1 WEST ST,42.354348,-71.061732
1309,ARBORFIELD RD AND FAWNDALE R,42.272737,-71.122101
1310,BROAD ST AND INDIA ST,42.375,-71.03972
1311,53 HUNTINGTON AV,42.347788,-71.079656
1312,1415 DORCHESTER AV,42.302787,-71.059771
1313,114 SELDEN ST,42.280699,-71.081257
1314,37 WINTHROP ST,42.25652,-71.123489
1315,234 NORFOLK ST,42.284867,-71.080371
1316,FOUNDRY ST,42.343214,-71.058608
1317,STATE ST AND COURT ST,42.358833,-71.05783
1318,19 ST CYPRIANS PL,42.336507,-71.086711
1320,CANTERBURY ST AND GREW AV,42.278066,-71.123609
1322,15 BELLEVUE ST,42.311907,-71.068089
1323,ADAMS ST AND MALLET ST,42.29074,-71.056625
1324,HIGGINS ST,42.352615,-71.136005
1326,3 ELMIRA ST,42.35331,-71.150689
1327,ADAMS ST AND FOREST ST,42.327111,-71.078209
1328,ST JAMES AV AND ARLINGTON ST,42.351068,-71.070292
1329,3 GERMANIA ST,42.313807,-71.101538
1330,5 DALTON ST,42.345377,-71.084134
1331,DALE ST AND METROPOLITAN AV,42.27117,-71.121848
1332,CONGRESS ST AND THOMSON PL,42.350241,-71.04825
1334,384 BOYLSTON ST,42.351367,-71.071871
1335,248 ATLANTIC AV,42.359304,-71.048852
1336,975 BENNINGTON ST,42.386237,-71.007531
1338,3196 LONGWOOD AV,42.339545,-71.109044
1339,46 W BROADWAY,42.342302,-71.056244
1340,2 NEWHALL ST,42.28922,-71.051427
1342,145 PINCKNEY ST,42.358967,-71.071661
1343,274 WASHINGTON ST,42.356485,-71.059341
1345,855 CUMMINS HY,42.274386,-71.109236
1346,3 EMMET ST,42.336767,-71.038611
1347,381 W BROADWAY,42.337473,-71.049154
